year,county,violent_crimes,property_crimes,violent_clearance_rate,property_clearance_rate,arrests_total,arrests_felony,arrests_misdemeanor,arrests_status_offense,dic_total_deaths,dic_arrest_related,dic_city_county_jails,leoka_total_deaths,leoka_felony_deaths,leoka_accidental_deaths,leoka_total_assaults,leoka_injury_assaults,leoka_no_injury_assaults,calls_for_service,contracting_agencies,population_served,hispanic_population,white_population,black_population,native_american_population,asian_pacific_islander_population,other_population,hispanic_proportion,white_proportion,black_proportion,native_american_proportion,asian_pacific_islander_proportion,other_proportion,arrests_total_rate_per_100000,arrests_felony_rate_per_100000,arrests_misdemeanor_rate_per_100000,arrests_status_offense_rate_per_100000,violent_crimes_rate_per_100000,property_crimes_rate_per_100000,dic_total_deaths_rate_per_100000,dic_arrest_related_rate_per_100000,dic_city_county_jails_rate_per_100000,leoka_total_deaths_rate_per_100000,leoka_felony_deaths_rate_per_100000,leoka_accidental_deaths_rate_per_100000,leoka_total_assaults_rate_per_100000,leoka_injury_assaults_rate_per_100000,leoka_no_injury_assaults_rate_per_100000
2013,San Benito,245,792,68.16,21.08,1454,570,874,10,0,0,0,0,0,0,14,8,6,,,57126,32790,21194,457,229,1143,1200,0.57,0.37,0,0,0.02,0.02,2545.250849,997.7943493,1529.951336,17.50516402,428.8765186,1386.408991,0,0,0,0,0,0,24.50722963,14.00413122,10.50309841
2013,San Bernardino,8434,57598,58.76,18.11,75964,32324,43229,411,20,7,13,1,1,0,379,120,259,,,2069806,1045252,658198,169724,8279,138677,49675,0.5,0.31,0.08,0,0.06,0.02,3670.102415,1561.692255,2088.553227,19.85693345,407.4778023,2782.772878,0.966274134,0.338195947,0.628078187,0.048313707,0.048313707,0,18.31089484,5.797644803,12.51325003
2013,San Diego,11173,70276,53.91,15.39,94389,32783,60168,1438,22,9,13,0,0,0,617,306,311,,,3164818,1034895,1503289,148746,12659,363954,104439,0.32,0.47,0.04,0,0.11,0.03,2982.446384,1035.857354,1901.151978,45.43705199,353.0376786,2220.538432,0.695142659,0.284376542,0.410766117,0,0,0,19.49559185,9.66880244,9.826789408
2013,San Francisco,7164,49438,32.84,7.73,21009,9220,11786,3,2,1,1,0,0,0,426,41,385,,,828440,126751,342974,45564,1657,279184,32309,0.15,0.41,0.05,0,0.33,0.03,2535.971223,1112.935155,1422.673941,0.362126406,864.7578581,5967.601758,0.241417604,0.120708802,0.120708802,0,0,0,51.42194969,4.949060886,46.4728888
2013,San Joaquin,4980,28603,31.74,9.68,23342,9039,14139,164,2,1,1,0,0,0,136,41,95,,,701620,278543,244865,47009,2806,103840,24557,0.39,0.34,0.06,0,0.14,0.03,3326.872096,1288.30421,2015.19341,23.37447621,709.785924,4076.70819,0.285054588,0.142527294,0.142527294,0,0,0,19.38371198,5.843619053,13.54009293
2013,San Luis Obispo,1069,6208,53.5,13.57,11560,2539,9010,11,0,0,0,0,0,0,92,43,49,,,270768,58215,189808,5415,1083,9748,6498,0.21,0.7,0.01,0,0.03,0.02,4269.337588,937.7031259,3327.571944,4.062518466,394.8029309,2292.737694,0,0,0,0,0,0,33.97742717,15.880754,18.09667317
2013,San Mateo,1776,14751,51.23,16.66,17450,5319,11813,318,3,1,2,0,0,0,137,59,78,,,739804,187910,304799,18495,740,200487,28113,0.25,0.41,0.02,0,0.27,0.03,2358.732854,718.9742148,1596.774281,42.98435802,240.0635844,1993.906494,0.405512812,0.135170937,0.270341874,0,0,0,18.51841839,7.975085293,10.5433331
2013,Santa Barbara,1416,9824,56.77,16.86,22033,4216,17707,110,3,1,2,0,0,0,119,36,83,,,430103,187955,201288,6882,2151,21505,10322,0.43,0.46,0.01,0,0.04,0.02,5122.726417,980.2303169,4116.920831,25.57526918,329.2234651,2284.10404,0.697507341,0.232502447,0.465004894,0,0,0,27.6677912,8.370088095,19.29770311
2013,Santa Clara,4538,44475,41.8,12.2,41474,14763,26402,309,14,10,4,0,0,0,491,112,379,,,1844389,492452,628937,44265,3689,612337,60865,0.26,0.34,0.02,0,0.33,0.03,2248.657957,800.4276755,1431.476765,16.75351566,246.0435407,2411.367667,0.759058962,0.542184973,0.216873989,0,0,0,26.62128217,6.072471697,20.54881047
2013,Santa Cruz,1002,8140,52.99,15.74,11354,3023,8293,38,2,0,2,2,2,0,100,32,68,,,267868,87593,157239,2143,804,11250,8304,0.32,0.58,0,0,0.04,0.03,4238.65486,1128.540923,3095.927845,14.18609166,374.0648379,3038.81016,0.746636403,0,0.746636403,0.746636403,0.746636403,0,37.33182015,11.94618245,25.3856377
2013,Shasta,1150,5894,67.82,17.49,8638,2799,5486,353,3,2,1,0,0,0,166,14,152,,,178440,15881,145429,1606,3569,4818,6959,0.08,0.81,0,0.02,0.02,0.03,4840.84286,1568.594486,3074.422775,197.8255996,644.4743331,3303.07106,1.681237391,1.120824927,0.560412464,0,0,0,93.02846895,7.84577449,85.18269446
2013,Siskiyou,116,773,61.2,36.61,2114,726,1388,0,2,1,1,0,0,0,7,0,7,,,45265,5024,35533,588,1222,770,2082,0.11,0.78,0.01,0.02,0.01,0.04,4670.275047,1603.888214,3066.386833,0,256.2686402,1707.721197,4.418424832,2.209212416,2.209212416,0,0,0,15.46448691,0,15.46448691
2013,Solano,2001,13533,42.67,11.45,13182,5501,7568,113,4,4,0,0,0,0,86,26,60,,,421003,104830,168822,57677,1263,64834,23155,0.24,0.4,0.13,0,0.15,0.05,3131.094078,1306.64152,1797.611894,26.84066384,475.2935252,3214.466405,0.950111994,0.950111994,0,0,0,0,20.42740788,6.175727964,14.25167992
2013,Sonoma,1782,8218,75.02,21.68,15839,5285,10529,25,4,2,2,0,0,0,146,19,127,,,488661,125097,318607,6353,3421,20524,14660,0.25,0.65,0.01,0,0.04,0.03,3241.306345,1081.526866,2154.663458,5.116021127,364.6699859,1681.738465,0.81856338,0.40928169,0.40928169,0,0,0,29.87756338,3.888176057,25.98938733
2013,Stanislaus,2716,20538,55.44,15.22,21505,10444,11029,32,5,2,3,0,0,0,107,23,84,,,523707,225194,237763,13093,2619,30375,14664,0.42,0.45,0.02,0,0.05,0.02,4106.303716,1994.244874,2105.948555,6.110286859,518.6105971,3921.658485,0.954732322,0.381892929,0.572839393,0,0,0,20.43127168,4.39176868,16.039503
2013,Sutter,244,2938,50,14.39,3800,1178,2484,138,0,0,0,0,0,0,27,21,6,,,95083,27954,46591,1711,761,14167,3898,0.29,0.49,0.01,0,0.14,0.04,3996.508314,1238.917577,2612.454382,145.1363546,256.6179023,3089.931954,0,0,0,0,0,0,28.39624328,22.085967,6.310276285
2013,Tehama,351,1676,80.62,20.76,3968,1563,2388,17,3,1,2,0,0,0,12,4,8,,,64021,14725,45263,320,1088,896,1793,0.23,0.7,0,0.01,0.01,0.02,6197.966292,2441.38642,3730.026085,26.55378704,548.257603,2617.891005,4.685962419,1.561987473,3.123974946,0,0,0,18.74384967,6.247949891,12.49589978
2013,Trinity,30,139,90,41,799,418,378,3,0,0,0,0,0,0,1,0,1,,,13686,972,11373,109,383,219,616,0.07,0.83,0,0.02,0.01,0.04,5838.082712,3054.215987,2761.946515,21.92021043,219.2021043,1015.636417,0,0,0,0,0,0,7.306736811,0,7.306736811
2013,Tulare,2097,14290,60.18,18.39,22878,7749,14726,403,1,0,1,1,0,1,130,39,91,,,455025,281660,142423,5915,3185,15016,6825,0.61,0.31,0.01,0,0.03,0.01,5027.855612,1702.983353,3236.305697,88.56656228,460.8537992,3140.486786,0.219768145,0,0.219768145,0.219768145,0,0.219768145,28.5698588,8.57095764,19.99890116
2013,Tuolumne,103,1227,58.25,21.51,2510,868,1594,48,0,0,0,0,0,0,12,4,8,,,54045,5999,43776,973,757,757,1729,0.11,0.8,0.01,0.01,0.01,0.03,4644.277917,1606.069017,2949.394023,88.81487649,190.5819225,2270.33028,0,0,0,0,0,0,22.20371912,7.401239708,14.80247942
2013,Ventura,1629,16400,42.54,14.78,28572,8665,19069,838,6,4,2,0,0,0,154,70,84,,,836864,344788,397510,13390,2511,57744,20085,0.41,0.47,0.01,0,0.06,0.02,3414.174824,1035.413162,2278.625918,100.1357449,194.6552845,1959.697155,0.716962374,0.477974916,0.238987458,0,0,0,18.40203426,8.364561028,10.03747323
2013,Yolo,642,6434,50.31,13.89,7052,2820,4176,56,1,0,1,0,0,0,137,25,112,,,206379,63977,100713,4747,1032,27861,8255,0.3,0.48,0.02,0,0.13,0.03,3417.014328,1366.418095,2023.461689,27.13454373,311.078162,3117.565256,0.484545424,0,0.484545424,0,0,0,66.38272305,12.11363559,54.26908746
2013,Yuba,272,2143,49.63,16.19,3754,1273,2470,11,0,0,0,0,0,0,2,1,1,,,73490,19328,42183,2278,735,5365,3601,0.26,0.57,0.03,0.01,0.07,0.04,5108.177983,1732.208464,3361.001497,14.96802286,370.1183835,2916.042999,0,0,0,0,0,0,2.721458702,1.360729351,1.360729351
2014,Alameda,10356,57620,29.73,7.42,44276,14539,29556,181,21,11,10,1,0,1,219,65,154,,,1574497,355836,524308,181067,4723,437710,69278,0.22,0.33,0.11,0,0.27,0.04,2812.072681,923.4060147,1877.170931,11.49573483,657.7338668,3659.581441,1.333759289,0.698635818,0.635123471,0.063512347,0,0.063512347,13.90920402,4.128302563,9.780901456
2014,Amador,81,629,82.71,24.32,1206,553,653,0,2,0,2,0,0,0,0,0,0,,,36143,4590,28878,759,614,542,723,0.12,0.79,0.02,0.01,0.01,0.02,3336.745705,1530.033478,1806.712226,0,224.1097861,1740.309327,5.533574966,0,5.533574966,0,0,0,0,0,0
2014,Butte,678,6631,51.62,12.59,10596,3045,7547,4,6,4,2,0,0,0,33,11,22,,,222901,33212,165393,3121,1560,9808,10031,0.14,0.74,0.01,0,0.04,0.04,4753.679885,1366.077317,3385.808049,1.794518643,304.17091,2974.86328,2.691777964,1.794518643,0.897259321,0,0,0,14.8047788,4.934926268,9.869852535
2014,Calaveras,113,989,57.52,7.88,1617,569,1048,0,1,0,1,0,0,0,8,0,8,,,45567,4967,37775,273,319,638,1549,0.1,0.82,0,0,0.01,0.03,3548.620712,1248.71069,2299.910023,0,247.9864814,2170.430355,2.194570632,0,2.194570632,0,0,0,17.55656506,0,17.55656506
2014,Colusa,40,350,70,16.28,1079,365,710,4,0,0,0,0,0,0,11,6,5,,,21783,12351,8321,174,283,305,327,0.56,0.38,0,0.01,0.01,0.01,4953.404031,1675.618602,3259.422485,18.36294358,183.6294358,1606.757563,0,0,0,0,0,0,50.49809484,27.54441537,22.95367947
2014,Contra Costa,3650,32232,29.78,8.46,26879,12146,14720,13,2,0,2,0,0,0,152,60,92,,,1089219,270126,507576,93673,3268,165561,50104,0.24,0.46,0.08,0,0.15,0.04,2467.731466,1115.110919,1351.427032,1.193515721,335.1024909,2959.184517,0.183617803,0,0.183617803,0,0,0,13.95495304,5.508534096,8.446418948
2014,Del Norte,165,649,61.81,34.36,1762,589,1173,0,0,0,0,0,0,0,5,4,1,,,28051,5217,17897,982,1234,645,2048,0.18,0.63,0.03,0.04,0.02,0.07,6281.415992,2099.74689,4181.669103,0,588.2143239,2313.643007,0,0,0,0,0,0,17.82467648,14.25974119,3.564935296
2014,El Dorado,409,3138,58.67,16.95,5968,2066,3901,1,3,0,3,0,0,0,16,11,5,,,183287,22728,145347,1466,1100,6965,5315,0.12,0.79,0,0,0.03,0.02,3256.095631,1127.193964,2128.356075,0.545592432,223.1473045,1712.06905,1.636777295,0,1.636777295,0,0,0,8.729478905,6.001516747,2.727962158
2014,Fresno,4547,32535,50.14,14.21,47327,21156,26018,153,9,0,9,2,0,2,531,124,407,,,963375,493248,304427,46242,4817,92484,21194,0.51,0.31,0.04,0,0.09,0.02,4912.624886,2196.029583,2700.713637,15.88166602,471.9865058,3377.189568,0.934215648,0,0.934215648,0.207603477,0,0.207603477,55.11872324,12.8714156,42.24730764
2014,Glenn,125,527,41.6,12.33,1170,356,745,69,0,0,0,0,0,0,11,1,10,,,28694,11162,15610,230,516,746,430,0.38,0.54,0,0.01,0.02,0.01,4077.507493,1240.677494,2596.361609,240.4683906,435.6311424,1836.620896,0,0,0,0,0,0,38.33554053,3.485049139,34.85049139
2014,Humboldt,485,4787,42.47,12.82,8444,2372,5978,94,3,2,1,0,0,0,9,2,7,,,134790,13883,102845,1617,6874,3505,6066,0.1,0.76,0.01,0.05,0.02,0.04,6264.559685,1759.774464,4435.04711,69.73811114,359.8189777,3551.450404,2.225684398,1.483789599,0.741894799,0,0,0,6.677053194,1.483789599,5.193263595
2014,Imperial,583,5536,50.42,13.54,7026,2681,4343,2,2,1,1,0,0,0,19,5,14,,,180998,147332,23530,4887,1267,2534,1448,0.81,0.13,0.02,0,0.01,0,3881.810849,1481.231837,2399.474027,1.104984585,322.1030067,3058.597333,1.104984585,0.552492293,0.552492293,0,0,0,10.49735356,2.762461464,7.734892098
2014,Inyo,106,303,43.39,9.9,758,213,543,2,0,0,0,0,0,0,0,0,0,,,18614,3760,12062,186,1954,279,354,0.2,0.64,0,0.1,0.01,0.01,4072.203718,1144.299989,2917.159128,10.74460084,569.4638444,1627.807027,0,0,0,0,0,0,0,0,0
2014,Kern,4465,28283,51.24,15.6,46967,15501,30762,704,12,3,9,0,0,0,292,73,219,,,868610,437779,323123,46036,5212,38219,17372,0.5,0.37,0.05,0,0.04,0.01,5407.144749,1784.575356,3541.52036,81.04903236,514.0396726,3256.12185,1.381517597,0.345379399,1.036138198,0,0,0,33.6169282,8.404232049,25.21269615
2014,Kings,696,3475,64.22,20.6,8365,2271,5891,203,1,0,1,0,0,0,26,5,21,,,149942,78120,51730,9296,1200,5548,4048,0.52,0.34,0.06,0,0.03,0.02,5578.823812,1514.58564,3928.85249,135.3856825,464.1794827,2317.562791,0.666924544,0,0.666924544,0,0,0,17.34003815,3.334622721,14.00541543
2014,Lake,307,1832,60.58,23.58,4007,1343,2657,7,1,0,1,0,0,0,0,0,0,,,64759,11721,47274,1425,1878,907,1554,0.18,0.72,0.02,0.02,0.01,0.02,6187.556942,2073.843018,4102.904616,10.80930836,474.0653809,2828.950416,1.544186908,0,1.544186908,0,0,0,0,0,0
2014,Lassen,140,521,81.42,66.98,1126,383,735,8,0,0,0,0,0,0,0,0,0,,,32367,5858,21362,2784,939,712,744,0.18,0.65,0.08,0.02,0.02,0.02,3478.851917,1183.303982,2270.831402,24.71653227,432.5393147,1609.664164,0,0,0,0,0,0,0,0,0
2014,Los Angeles,42725,217493,48.18,13.92,292922,109136,181597,2189,81,47,34,5,2,3,2320,512,1808,,,10054852,4836384,2734920,804388,20110,1407679,241316,0.48,0.27,0.07,0,0.13,0.02,2913.240294,1085.406329,1806.063381,21.77058399,424.919233,2163.065155,0.805581226,0.46743602,0.338145206,0.049727236,0.019890894,0.029836342,23.07343758,5.092068983,17.9813686
2014,Madera,888,3380,51.12,37.1,4494,1844,2638,12,0,0,0,0,0,0,18,7,11,,,154354,85049,56802,4939,1698,3241,2470,0.55,0.36,0.03,0.01,0.02,0.01,2911.489174,1194.656439,1709.058398,7.774336914,575.3009316,2189.771564,0,0,0,0,0,0,11.66150537,4.535029866,7.126475504
2014,Marin,454,4565,41.85,10.79,6677,1748,4855,74,0,0,0,0,0,0,26,7,19,,,257153,40373,185922,6429,514,14915,9000,0.15,0.72,0.02,0,0.05,0.03,2596.508693,679.7509654,1887.981085,28.7766427,176.5485917,1775.207756,0,0,0,0,0,0,10.1107123,2.72211485,7.38859745
2014,Mariposa,71,276,53.52,16.3,551,172,379,0,0,0,0,0,0,0,0,0,0,,,17843,1713,14703,161,446,303,517,0.09,0.82,0,0.02,0.01,0.02,3088.045732,963.9634591,2124.082273,0,397.9151488,1546.825085,0,0,0,0,0,0,0,0,0
2014,Mendocino,512,1546,59.57,28.52,4816,1466,3348,2,3,1,2,1,1,0,23,10,13,,,88615,20559,59549,620,3102,1772,3013,0.23,0.67,0,0.03,0.01,0.03,5434.745811,1654.347458,3778.141398,2.25695424,577.7802855,1744.625628,3.38543136,1.12847712,2.25695424,1.12847712,1.12847712,0,25.95497376,11.2847712,14.67020256
2014,Merced,1485,7126,45.65,14.97,10100,3760,5926,414,4,2,2,0,0,0,32,14,18,,,264567,148951,80693,8731,1058,20107,4762,0.56,0.3,0.03,0,0.07,0.01,3817.558501,1421.190096,2239.886305,156.4821009,561.2944925,2693.457612,1.511904357,0.755952178,0.755952178,0,0,0,12.09523486,5.291665249,6.803569606
2014,Mono,36,184,61.11,23.91,345,115,230,0,0,0,0,0,0,0,0,0,0,,,14625,3963,9813,44,366,249,190,0.27,0.67,0,0.02,0.01,0.01,2358.974359,786.3247863,1572.649573,0,246.1538462,1258.119658,0,0,0,0,0,0,0,0,0
2014,Monterey,1833,10577,46.42,15.92,12873,4513,8229,131,8,5,3,0,0,0,118,34,84,,,424774,239997,135503,11044,1274,27610,9345,0.56,0.31,0.02,0,0.06,0.02,3030.552717,1062.447325,1937.265464,30.839929,431.5235867,2490.029992,1.883354443,1.177096527,0.706257916,0,0,0,27.77947803,8.004256381,19.77522165
2014,Napa,534,2385,54.86,25.66,5252,1981,3228,43,0,0,0,0,0,0,39,28,11,,,139074,45894,76491,2781,278,10431,3060,0.32,0.55,0.01,0,0.07,0.02,3776.406805,1424.421531,2321.066483,30.91879143,383.9682471,1714.914362,0,0,0,0,0,0,28.04262479,20.13316652,7.909458274
2014,Nevada,308,1591,55.19,17.09,3262,998,2201,63,0,0,0,0,0,0,12,2,10,,,97823,8706,84128,293,978,1663,2250,0.08,0.86,0,0,0.01,0.02,3334.594114,1020.209971,2249.982111,64.40203224,314.8543798,1626.406878,0,0,0,0,0,0,12.26705376,2.04450896,10.2225448
2014,Orange,6257,54754,51.95,16.17,75777,24578,49811,1388,11,5,6,0,0,0,697,255,442,,,3114209,1058831,1335996,46713,6228,585471,80969,0.33,0.42,0.01,0,0.18,0.02,2433.266361,789.2212758,1599.47518,44.56990523,200.9177933,1758.199273,0.35321971,0.160554414,0.192665296,0,0,0,22.38128526,8.188275097,14.19301017
2014,Placer,596,6643,64.93,17.62,9768,4124,5619,25,0,0,0,2,1,1,49,19,30,,,366678,48401,275009,4400,1833,23834,13200,0.13,0.75,0.01,0,0.06,0.03,2663.917661,1124.69251,1532.40718,6.817971081,162.5404306,1811.671276,0,0,0,0.545437686,0.272718843,0.272718843,13.36322332,5.181658021,8.181565297
2014,Plumas,91,312,57.14,12.17,857,254,588,15,0,0,0,0,0,0,32,8,24,,,19682,1634,16631,138,472,354,453,0.08,0.84,0,0.02,0.01,0.02,4354.232293,1290.519256,2987.50127,76.2117671,462.3513871,1585.204756,0,0,0,0,0,0,162.5851031,40.64627578,121.9388274
2014,Riverside,6260,61434,41.26,12.24,60861,22690,37677,494,14,13,1,0,0,0,332,54,278,,,2280191,1060289,873313,134531,11401,141372,59285,0.46,0.38,0.05,0,0.06,0.02,2669.118508,995.0920778,1652.361578,21.66485176,274.5384049,2694.247982,0.613983653,0.570127678,0.043855975,0,0,0,14.56018377,2.368222662,12.19196111
2014,Sacramento,7452,40246,41.29,11.97,43648,19052,24457,139,13,8,5,1,1,0,312,167,145,,,1456230,321827,688797,141254,7281,227172,71355,0.22,0.47,0.09,0,0.15,0.04,2997.328719,1308.309814,1679.47371,9.54519547,511.73235,2763.711776,0.892716123,0.549363768,0.343352355,0.068670471,0.068670471,0,21.42518696,11.46796866,9.957218297
2014,San Benito,196,736,65.3,25.27,1761,717,1039,5,0,0,0,0,0,0,8,4,4,,,57909,33240,21484,463,232,1158,1216,0.57,0.37,0,0,0.01,0.02,3040.978086,1238.14951,1794.194339,8.634236474,338.4620698,1270.959609,0,0,0,0,0,0,13.81477836,6.90738918,6.90738918
2014,San Bernardino,8281,54778,59.89,18.51,78202,33590,43871,741,26,15,11,0,0,0,453,165,288,,,2084151,1052496,662760,170900,8337,139638,50020,0.5,0.31,0.08,0,0.06,0.02,3752.223327,1611.687445,2104.981837,35.55404575,397.3320551,2628.31244,1.247510377,0.719717525,0.527792852,0,0,0,21.73546926,7.916892778,13.81857649
2014,San Diego,10585,59050,53.86,17.16,92361,31406,59527,1428,23,6,17,0,0,0,732,413,319,,,3192457,1043933,1516417,150045,12770,367133,105351,0.32,0.47,0.04,0,0.11,0.03,2893.100831,983.7563983,1864.613995,44.73043803,331.5628057,1849.672525,0.720448232,0.187943017,0.532505215,0,0,0,22.92904807,12.93674433,9.992303733
2014,San Francisco,6822,45936,30.57,9.48,18309,7953,10352,4,9,6,3,0,0,0,348,37,311,,,834903,127740,345650,45920,1670,281362,32561,0.15,0.41,0.05,0,0.33,0.03,2192.949361,952.5657472,1239.904516,0.479097572,817.1009087,5501.956515,1.077969537,0.718646358,0.359323179,0,0,0,41.68148875,4.431652539,37.24983621
2014,San Joaquin,5346,25092,30.41,10.31,22273,8610,13577,86,7,5,2,1,0,1,138,35,103,,,708678,281345,247329,47481,2835,104884,24804,0.39,0.34,0.06,0,0.14,0.03,3142.894234,1214.938237,1915.820725,12.13527159,754.3623479,3540.677148,0.987754664,0.705539046,0.282215618,0.141107809,0,0.141107809,19.47287767,4.938773322,14.53410435
2014,San Luis Obispo,1177,5683,62.78,17.49,11986,2537,9436,13,3,0,3,0,0,0,119,30,89,,,272955,58685,191341,5459,1092,9826,6551,0.21,0.7,0.01,0,0.03,0.02,4391.200015,929.4572365,3456.980088,4.762689821,431.2066091,2082.028173,1.099082266,0,1.099082266,0,0,0,43.5969299,10.99082266,32.60610723
2014,San Mateo,1561,14186,47.27,17.96,17412,5310,11857,245,1,0,1,0,0,0,156,62,94,,,745635,189391,307202,18641,746,202067,28334,0.25,0.41,0.02,0,0.27,0.03,2335.190811,712.144682,1590.188229,32.85789964,209.3517606,1902.539446,0.134113876,0,0.134113876,0,0,0,20.92176467,8.315060318,12.60670435
2014,Santa Barbara,1294,9088,57.41,17.81,24071,4331,19655,85,2,1,1,0,0,0,174,53,121,,,434510,189881,203351,6952,2173,21726,10428,0.43,0.46,0.01,0,0.05,0.02,5539.803457,996.7549654,4523.486226,19.56226554,297.8067248,2091.551403,0.460288601,0.2301443,0.2301443,0,0,0,40.04510828,12.19764793,27.84746036
2014,Santa Clara,4676,43084,42.27,11.4,42770,14860,27686,224,11,2,9,0,0,0,526,106,420,,,1868038,498766,637001,44833,3736,620189,61645,0.26,0.34,0.02,0,0.33,0.03,2289.567985,795.4870297,1482.089765,11.99119076,250.3161071,2306.377065,0.588853118,0.107064203,0.481788914,0,0,0,28.15788544,5.674402769,22.48348267
2014,Santa Cruz,1139,8121,55.83,15.34,11346,2963,8363,20,1,0,1,0,0,0,100,39,61,,,269322,88068,158092,2155,808,11312,8349,0.32,0.58,0,0,0.04,0.03,4212.801034,1100.170057,3105.204922,7.426055057,422.9138355,3015.349656,0.371302753,0,0.371302753,0,0,0,37.13027528,14.48080736,22.64946792
2014,Shasta,1275,5705,72,20.94,8815,2842,5729,244,3,0,3,0,0,0,142,16,126,,,178742,15908,145675,1609,3575,4826,6971,0.08,0.81,0,0.02,0.02,0.03,4931.68925,1590.001231,3205.178414,136.509606,713.318638,3191.751239,1.678396795,0,1.678396795,0,0,0,79.44411498,8.951449575,70.49266541
2014,Siskiyou,137,724,67.88,41.85,2365,894,1468,3,1,1,0,0,0,0,3,2,1,,,45311,5030,35569,589,1223,770,2084,0.11,0.78,0.01,0.02,0.01,0.04,5219.483128,1973.030831,3239.831388,6.62090883,302.3548366,1597.845998,2.20696961,2.20696961,0,0,0,0,6.62090883,4.41393922,2.20696961
2014,Solano,2109,13453,44.33,10.89,14314,5848,8411,55,2,1,1,0,0,0,87,17,70,,,425169,105867,170493,58248,1276,65476,23384,0.24,0.4,0.13,0,0.15,0.05,3366.661257,1375.453055,1978.272169,12.9360325,496.038046,3164.153548,0.470401182,0.235200591,0.235200591,0,0,0,20.4624514,3.998410044,16.46404136
2014,Sonoma,1821,8583,76.44,22.52,16378,5191,11165,22,8,4,4,0,0,0,138,42,96,,,492320,126034,320993,6400,3446,20677,14770,0.25,0.65,0.01,0,0.04,0.03,3326.698083,1054.395515,2267.833929,4.468638284,369.881378,1743.378291,1.624959376,0.812479688,0.812479688,0,0,0,28.03054924,8.531036724,19.49951251
2014,Stanislaus,2826,18559,58.74,24.5,22211,10396,11778,37,8,1,7,0,0,0,78,19,59,,,528157,227108,239783,13204,2641,30633,14788,0.43,0.45,0.02,0,0.05,0.02,4205.378325,1968.354107,2230.018725,7.005492685,535.068171,3513.917263,1.514701121,0.18933764,1.325363481,0,0,0,14.76833593,3.597415163,11.17092077
2014,Sutter,316,2364,43.35,12.77,3785,1218,2495,72,0,0,0,0,0,0,22,14,8,,,95739,28147,46912,1723,766,14265,3925,0.29,0.48,0.01,0,0.14,0.04,3953.456794,1272.208818,2606.043514,75.20446213,330.0640282,2469.213173,0,0,0,0,0,0,22.97914121,14.62308986,8.356051348
2014,Tehama,321,1589,81.3,24.54,3827,1431,2383,13,1,1,0,0,0,0,11,4,7,,,64209,14768,45396,321,1092,899,1798,0.22,0.7,0,0.01,0.01,0.02,5960.223645,2228.659534,3711.317728,20.24638291,499.9299164,2474.730957,1.55741407,1.55741407,0,0,0,0,17.13155477,6.229656279,10.90189849
2014,Trinity,34,174,100,85.63,810,468,342,0,0,0,0,0,0,0,1,0,1,,,13623,967,11321,109,381,218,613,0.07,0.83,0,0.02,0.01,0.04,5945.82691,3435.366659,2510.460251,0,249.5779197,1277.251707,0,0,0,0,0,0,7.34052705,0,7.34052705
2014,Tulare,1903,11398,67.26,21.02,24182,8151,15624,407,3,1,2,0,0,0,97,18,79,,,458827,284014,143613,5965,3212,15141,6882,0.61,0.31,0.01,0,0.03,0.01,5270.396032,1776.486562,3405.205012,88.70445724,414.753273,2484.160697,0.653841208,0.217947069,0.435894139,0,0,0,21.14086573,3.923047249,17.21781848
2014,Tuolumne,151,1157,59.6,24.97,2424,893,1501,30,1,0,1,0,0,0,18,7,11,,,54150,6011,43862,975,758,758,1733,0.11,0.81,0.01,0.01,0.01,0.03,4476.454294,1649.122807,2771.929825,55.40166205,278.8550323,2136.657433,1.846722068,0,1.846722068,0,0,0,33.24099723,12.92705448,20.31394275
2014,Ventura,1890,16812,39.1,14.62,29541,8909,19979,653,2,0,2,1,0,1,172,55,117,,,842385,347063,400133,13478,2527,58125,20217,0.41,0.47,0.01,0,0.06,0.02,3506.828825,1057.592431,2371.718395,77.51799949,224.3629694,1995.762033,0.237421132,0,0.237421132,0.118710566,0,0.118710566,20.41821732,6.529081121,13.8891362
2014,Yolo,757,5507,63.8,16.37,8226,3157,5010,59,4,2,2,0,0,0,121,9,112,,,208246,64556,101624,4790,1041,28113,8330,0.3,0.48,0.02,0,0.13,0.04,3950.135897,1515.995505,2405.808515,28.33187672,363.5123844,2644.468561,1.920805202,0.960402601,0.960402601,0,0,0,58.10435735,4.321811703,53.78254564
2014,Yuba,296,2135,50,17.65,3983,1416,2567,0,0,0,0,0,0,0,11,3,8,,,73690,19380,42298,2284,737,5379,3611,0.26,0.57,0.03,0.01,0.07,0.04,5405.075316,1921.563306,3483.51201,0,401.6827249,2897.272357,0,0,0,0,0,0,14.92739856,4.071108699,10.85628986
